1 2
0.000000 -0.233165 -0.061320 
-0.266913 -0.073564 -0.665748 
0.000000 0.999699 -0.024541 
-0.665748 -0.999981 -0.006136 
0.000000 -0.426447 -0.911706 
-0.717903 0.763188 -0.646176 
0.000000 -0.524621 -0.385516 
-0.319068 -0.073564 -0.616660 
0.000000 0.915449 -0.402434 
-1.205709 -0.877545 -0.122718 
0.000000 -1.224117 -0.711432 
-1.009359 0.152797 -0.988258 
0.000000 -0.874369 -0.302006 
-0.021476 -0.682845 -0.730563 
0.000000 0.911706 -0.410843 
-1.018563 -0.901349 -1.064583 
0.000000 -0.776194 -0.958703 
-0.371223 0.932993 -0.549165 
0.000000 -0.558369 -0.104122 
-0.205553 -0.287347 -1.475690 
0.000000 0.854558 -0.519356 
-1.509437 -0.986308 -0.236233 
0.000000 -1.306952 -0.843208 
-0.220893 0.251898 -0.967754 
0.000000 -1.441942 -0.516732 
-0.236233 0.506186 -0.862424 
0.000000 -0.901981 -0.024541 
-0.880505 -0.036807 -0.999322 
0.000000 -1.159690 -0.568259 
-0.322136 -0.769103 -1.405126 
0.000000 -1.116738 -0.997060 
-0.720971 0.240003 -0.970772 
0.000000 -0.619728 -0.498228 
-1.365243 -0.173984 -1.003223 
0.000000 -1.558524 -0.860867 
-1.122874 -0.583308 -0.812251 
0.000000 -0.061359 -0.173984 
-0.374291 0.972940 -0.231058 
0.000000 -0.662680 -0.957826 
-0.960272 0.826321 -1.224117 
0.000000 0.999882 -0.015339 
-1.021631 -0.778817 -1.012427 
0.000000 -0.223961 -0.973644 
-0.340544 -0.879012 -0.476799 
0.000000 -1.445010 -0.989177 
-1.018563 0.700569 -0.713585 
0.000000 -1.208777 -0.357031 
-1.267068 -0.540172 -0.841555 
0.000000 -1.512505 -0.812250 
-0.119651 -0.978948 -0.204109 
0.000000 -1.282408 -0.927363 
-0.125786 0.993907 -0.110222 
0.000000 -0.763922 -0.299080 
-0.671884 -0.704934 -1.368311 
0.000000 -1.426602 -0.788346 
-0.469398 -0.999995 -0.003068 
0.000000 -0.880505 -0.862424 
-1.119806 0.042938 -0.999078 
0.000000 -1.024699 -0.101070 
-0.963340 -0.039873 -0.999205 
0.000000 -1.125942 -0.134581 
-1.162758 -0.902673 -0.242369 
0.000000 -1.264000 -0.996820 
-0.766990 0.780737 -0.624859 
0.000000 -0.985798 -0.167938 
-0.064427 -0.460539 -1.408194 
0.000000 0.999431 -0.033741 
-1.043107 -0.949528 -0.313682 
0.000000 -1.211845 -0.930767 
-1.515573 0.972227 -0.234042 
0.000000 -0.239301 -0.814036 
-1.270136 -0.876070 -0.472466 
0.000000 -0.159534 -0.732654 
-1.349903 -0.413638 -0.910441 
0.000000 -1.251728 -0.977028 
-0.564505 0.673829 -0.738887 
0.000000 -0.975025 -0.222094 
-0.782330 -0.763188 -0.503146 
0.000000 0.910441 -0.413638 
-0.128854 -0.685084 -0.728464 
0.000000 0.140658 -0.990058 
-1.165825 -0.771060 -0.636762 
0.000000 -0.383495 -0.563199 
-0.770058 -0.377007 -0.282252 
0.000000 0.957826 -0.287347 
-0.662680 -0.998475 -1.518641 
0.000000 -0.230097 -0.997060 
-1.254796 0.149764 -0.917321 
0.000000 -0.475534 -0.231058 
-1.116738 -0.542751 -0.839894 
0.000000 0.898674 -0.438616 
-0.325204 -0.757209 -1.267068 
0.000000 -0.628932 -0.984210 
-1.352971 0.521975 -0.852960 
0.000000 -0.998301 -0.058258 
-1.015495 -0.266713 -0.705631 
0.000000 0.248928 -0.968522 
-1.168893 0.952375 -0.304929 
0.000000 -1.398991 -0.949528 
-0.162602 0.931884 -0.362756 
0.000000 -0.944932 -0.161886 
-0.386563 -0.624860 -0.242369 
0.000000 -1.448078 -0.838225 
-0.285320 0.767139 -0.641481 
0.000000 -0.668816 -0.981964 
-0.331340 0.331106 -0.943593 
0.000000 -1.046175 -0.474100 
-0.269981 -0.463260 -0.886223 
0.000000 0.999619 -0.027608 
-0.665748 -0.997925 -0.064382 
0.000000 -0.042938 -0.999078 
-0.957204 0.687315 -1.285476 
0.000000 -1.257864 -0.354163 
-1.270136 -0.615232 -1.119806 
0.000000 -1.429670 -0.018406 
-0.632000 -0.780737 -0.624860 
0.000000 -0.671884 -0.860867 
-0.625864 0.711432 -0.702755 
0.000000 -0.668816 -0.027608 
-1.171961 -0.082740 -0.070563 
0.000000 -1.055379 -0.119365 
-0.165670 0.803207 -0.595699 
0.000000 -1.402058 -0.886223 
-1.359107 0.580814 -0.814036 
0.000000 -1.067651 -0.164913 
-0.960272 -0.583308 -1.273204 
0.000000 -1.558524 -0.627252 
-1.451146 -0.979570 -0.201105 
0.000000 -0.334408 -0.983662 
-0.628932 0.612810 -0.790230 
0.000000 -0.962953 -0.269668 
-0.727107 -0.379847 -0.285320 
0.000000 0.076624 -0.997060 
-0.635068 -0.919114 -0.561437 
0.000000 -1.325359 -0.996820 
-0.131922 0.761202 -1.175029 
0.000000 -1.058447 -0.391170 
-1.049243 -0.216107 -1.432738 
0.000000 -1.122874 -0.999205 
-1.260932 -0.963776 -1.561592 
0.000000 -0.107379 -0.971504 
-0.288388 0.405241 -0.914210 
0.000000 -0.288388 -0.024541 
-0.276117 -0.503538 -0.863973 
0.000000 -1.454214 -0.570781 
-0.926524 -0.782651 -1.214913 
0.000000 -0.432583 -0.893224 
-1.061515 0.990485 -0.137620 
0.000000 -1.313088 -0.479494 
-0.628932 -0.465976 -0.884797 
0.000000 0.997290 -0.073564 
-1.052311 -0.998640 -1.478758 
0.000000 -0.024544 -0.726359 
-0.435651 0.519356 -0.854558 
0.000000 -1.070719 -0.680601 
-0.963340 -0.180023 -1.564660 
0.000000 0.110222 -0.993907 
-1.405126 -0.950486 -1.457282 
0.000000 -1.217981 -0.859302 
-0.674952 0.993564 -0.113271 
0.000000 -0.570641 -0.296151 
-1.006291 -0.269668 -0.632000 
0.000000 0.897325 -0.441371 
-0.171806 -0.980182 -0.198098 
0.000000 -0.168738 -0.999322 
-0.438719 0.137620 -0.990485 
0.000000 -0.248505 -0.560662 
-0.291456 -0.465976 -0.518486 
0.000000 -0.395767 -0.998118 
-0.678020 -0.192080 -0.291456 
0.000000 -0.733243 -0.365613 
-1.316156 -0.759209 -1.221049 
0.000000 -1.187301 -0.778817 
-1.168893 0.893224 -0.449611 
0.000000 -1.408194 -0.161886 
-1.018563 -0.617647 -0.786455 
0.000000 0.971504 -0.237023 
-0.969476 -0.998475 -0.951068 
0.000000 -0.147262 -0.929641 
-1.073787 0.578314 -0.815814 
0.000000 -1.567728 -0.391170 
-0.674952 -0.316593 -0.948561 
0.000000 -0.478602 -0.704934 
-0.122718 -0.951435 -0.573709 
0.000000 -1.070719 -0.788346 
-0.368155 0.143695 -0.989622 
0.000000 -1.125942 -0.012272 
-1.328427 -0.240003 -1.224117 
0.000000 0.643831 -0.765167 
-1.319224 0.801376 -0.598161 
0.000000 -0.966408 -0.996571 
-0.521553 0.941544 -1.411262 
0.000000 -1.009359 -0.441371 
-0.751651 -0.506186 -0.177942 
0.000000 -1.448078 -0.862424 
-0.337476 -0.868571 -0.674952 
0.000000 -0.625864 -0.838225 
-0.684155 0.987301 -0.158858 
0.000000 -0.027612 -0.263755 
-0.509282 -0.653173 -0.757209 
0.000000 -1.021631 -0.140658 
-1.076855 -0.999769 -0.954136 
0.000000 -1.073787 -0.786455 
-1.165825 0.542751 -0.839894 
0.000000 -1.264000 -0.351293 
-0.181010 -0.468689 -0.239301 
0.000000 0.921514 -0.388345 
-0.030680 -0.992480 -0.122411 
0.000000 -1.386719 -0.966976 
-1.175029 0.610383 -0.792107 
0.000000 -0.975612 -0.307850 
-1.481825 -0.134581 -0.371223 
0.000000 -0.990903 -0.134581 
-1.414330 -0.036807 -1.024699 
0.000000 -1.012427 -0.650847 
-1.451146 -0.952375 -0.304929 
0.000000 -0.908117 -0.776889 
-1.267068 0.678350 -0.734739 
0.000000 -0.972940 -0.231058 
-0.512350 -0.325310 -0.945607 
0.000000 -0.134990 -0.969281 
-0.754719 -0.914210 -0.405241 
0.000000 -1.227185 -0.836548 
-0.628932 0.237023 -0.971504 
0.000000 -1.331495 -0.620057 
-1.389787 -0.278520 -1.417398 
0.000000 -1.015495 -0.998302 
-0.923456 -0.999958 -1.270136 
0.000000 -0.527689 -0.999205 
-0.678020 0.999769 -0.021474 
0.000000 -0.380427 -0.293219 
-1.521709 -0.452349 -0.891841 
0.000000 0.685083 -0.728464 
-0.374291 -0.973644 -1.027767 
0.000000 -0.282252 -0.962121 
-0.564505 0.402434 -0.915449 
0.000000 -0.125786 -0.784556 
-0.978680 0.615232 -0.788346 
0.000000 -1.168893 -0.260794 
-1.365243 -0.655493 -0.911185 
0.000000 -1.420466 -0.996313 
-0.150330 0.799537 -0.600616 
0.000000 -0.009204 -0.474100 
-0.776194 -0.992850 -0.530757 
0.000000 -0.926524 -0.966190 
-0.383495 0.999529 -0.030675 
0.000000 -1.334563 -0.107172 
-0.632000 -0.620057 -1.230253 
0.000000 0.920318 -0.391170 
-1.273204 0.999529 -1.368311 
0.000000 -1.067651 -0.774953 
-1.457282 0.877545 -0.479494 
0.000000 -0.929592 -0.678350 
-0.377359 -0.039873 -0.914253 
0.000000 -1.288544 -0.198098 
-0.141126 -0.803207 -0.595699 
0.000000 -0.757787 -0.883363 
-0.386563 0.107172 -1.171961 
0.000000 -1.524777 -0.052132 
-1.460350 -0.281465 -1.055379 
0.000000 -1.392855 -0.856147 
-1.233321 -0.508830 -0.860867 
0.000000 0.676093 -0.736816 
-0.779262 -0.829761 -0.049087 
0.000000 -0.681087 -0.006136 
-0.969476 0.776889 -1.070719 
0.000000 -0.144194 -0.944605 
-0.536893 -0.915449 -0.402435 
0.000000 -1.411262 -0.834863 
-0.917321 0.207111 -1.175029 
0.000000 -0.254641 -0.313682 
-1.463418 -0.134581 -0.567573 
0.000000 0.328210 -0.944605 
-0.389631 -0.761202 -0.648514 
0.000000 -1.058447 -0.999078 
-0.972544 0.819348 -1.395923 
0.000000 -1.291612 -0.131540 
-1.236389 0.852961 -0.521975 
0.000000 -0.635068 -0.961280 
-0.291456 -0.046003 -0.998941 
0.000000 -0.684155 -0.368467 
-0.398835 -0.937339 -0.348419 
0.000000 -1.414330 -0.122411 
-0.052155 0.140658 -0.975612 
0.000000 -0.576777 -0.753187 
-0.555301 -0.786455 -0.957204 
0.000000 -1.061515 -0.999078 
-1.435806 0.997060 -0.076624 
0.000000 -0.978680 -0.257831 
-0.131922 -0.260794 -1.076855 
0.000000 0.641481 -0.767139 
-0.714835 -0.974339 -1.417398 
0.000000 -0.184078 -0.983105 
-1.190369 0.950486 -0.310767 
0.000000 -1.466486 -0.947586 
-0.960272 0.682845 -1.527845 
0.000000 -0.674952 -0.671559 
-1.064583 -0.622461 -0.076699 
0.000000 0.891841 -0.452350 
-1.438874 -0.736816 -0.187146 
0.000000 0.986809 -0.161886 
-1.297748 -0.511469 -1.420466 
0.000000 -0.963340 -0.061321 
-1.530913 -0.085797 -0.996313 
0.000000 -1.018563 -0.790230 
-0.558369 -0.331106 -0.582913 
0.000000 -0.678020 -0.994565 
-0.156466 0.877545 -1.441942 
0.000000 -1.337631 -0.890449 
-1.460350 0.036807 -1.469554 
0.000000 -0.079767 -0.534998 
-0.190214 -0.622461 -0.211689 
0.000000 0.540172 -0.841555 
-0.561437 -0.950486 -0.573709 
0.000000 -0.401903 -0.751165 
-0.966408 0.999431 -0.033741 
0.000000 -1.484893 -0.388345 
-0.585981 -0.231058 -1.340699 
0.000000 -1.463418 -0.325310 
-1.021631 -0.938404 -1.445010 
0.000000 -1.193437 -0.958703 
-0.717903 0.732654 -0.680601 
0.000000 -0.082835 -0.033741 
-0.214757 0.673829 -0.738887 
0.000000 -0.999925 -0.012272 
-0.055223 -0.545325 -0.838225 
0.000000 0.903989 -0.427555 
-0.036816 -0.879012 -0.340544 
0.000000 -0.920389 -0.810457 
-1.466486 0.234042 -1.024699 
0.000000 -1.398991 -0.128498 
-0.217825 0.482184 -0.527689 
0.000000 -0.720971 -0.018407 
-0.193282 -0.553017 -0.113515 
0.000000 -1.343767 -0.143695 
-1.196505 -0.993212 -1.487961 
0.000000 -0.058291 -0.942573 
-0.923456 0.895966 -0.444122 
0.000000 -1.469554 -0.998941 
-1.027767 0.204109 -1.402058 
0.000000 -0.530757 -0.532403 
-0.039884 -0.137620 -0.518486 
0.000000 -1.199573 -0.391170 
-0.926524 0.937339 -0.257709 
0.000000 -0.444854 -0.810457 
-0.181010 0.607949 -0.793975 
0.000000 -1.346835 -0.385516 
-1.067651 -0.088853 -1.405126 
0.000000 -0.012272 -0.994879 
-1.491029 -0.951435 -0.042951 
0.000000 -1.070719 -0.889048 
-0.380427 0.774953 -0.632019 
0.000000 -0.533825 -0.342661 
-0.260777 -0.547894 -0.836548 
0.000000 -0.447922 -0.757209 
-1.408194 -0.992850 -0.119365 
0.000000 -1.239457 -0.972227 
-0.119651 0.537587 -0.843208 
0.000000 -0.015340 -0.003068 
-0.929592 -0.137620 -1.300816 
0.000000 -1.494097 -0.998476 
-1.073787 -0.975702 -0.219101 
0.000000 -0.138058 -0.996313 
-0.085903 0.890449 -0.455083 
0.000000 -1.448078 -0.222094 
-0.383495 -0.371317 -0.450990 
0.000000 -0.969476 -0.339777 
-0.536893 -0.999958 -1.303884 
0.000000 -1.076855 -0.808656 
-0.159534 0.643831 -1.451146 
0.000000 -0.018408 -0.585798 
-0.386563 -0.046003 -0.088971 
0.000000 -0.972544 -0.769103 
-0.141126 -0.916679 -1.306952 
0.000000 -0.564505 -0.834863 
-0.576777 0.997290 -0.073564 
0.000000 -0.266913 -0.228072 
-1.454214 -0.237023 -1.533981 
0.000000 0.970772 -0.240003 
-0.404971 -0.993564 -0.092039 
0.000000 -0.144194 -0.990058 
-0.567573 0.983105 -0.975612 
0.000000 -1.245592 -0.673829 
-1.457282 -0.588281 -0.220893 
0.000000 0.986308 -0.164913 
-0.408039 0.797691 -0.389631 
0.000000 -0.766990 -0.996045 
-0.162602 0.180023 -0.983662 
0.000000 -0.021476 -0.673829 
-0.582913 -0.091909 -0.995767 
0.000000 -0.978680 -0.792107 
-1.248660 -0.976370 -1.310020 
0.000000 -1.537049 -0.806848 
-1.411262 0.545325 -0.570641 
0.000000 -0.770058 -0.529803 
-0.411107 -0.263755 -0.585981 
0.000000 0.889048 -0.457813 
-0.187146 -0.812250 -0.061359 
0.000000 -1.349903 -0.946601 
-0.724039 0.082740 -1.202641 
0.000000 -0.573709 -0.593232 
-1.540117 -0.374164 -1.414330 
0.000000 -0.223961 -0.682845 
-0.414175 -0.880471 -0.190214 
0.000000 -0.168738 -0.989622 
-0.064427 0.033741 -1.205709 
0.000000 -0.727107 -0.427555 
-1.352971 -0.085797 -0.527689 
0.000000 -1.543185 -0.514103 
-0.227029 -0.999882 -0.454058 
0.000000 -0.122718 -0.833170 
-0.067495 0.795837 -1.417398 
0.000000 -1.356039 -0.304929 
-1.208777 0.650847 -0.759209 
0.000000 -0.730175 -0.995767 
-0.530757 -0.094963 -0.995481 
0.000000 -0.457126 -0.960431 
-0.125786 -0.763188 -1.497165 
0.000000 -1.420466 -0.957826 
-1.211845 -0.940506 -1.359107 
0.000000 -0.070563 -0.482184 
-0.733243 -0.416429 -0.909168 
0.000000 -0.269981 -0.116319 
-0.460194 0.993212 -0.116318 
0.000000 -0.024544 -0.806848 
-1.460350 -0.999981 -1.500233 
0.000000 -1.251728 -0.636762 
-1.313088 -0.689540 -1.503301 
0.000000 -1.463418 -0.225084 
-0.536893 0.052132 -0.998640 
0.000000 -0.273049 -0.805031 
-0.131922 -0.963776 -0.463262 
0.000000 -0.027612 -0.767139 
-0.776194 0.479494 -0.576777 
0.000000 -1.254796 -0.643831 
-1.316156 0.997060 -0.076624 
0.000000 -0.171806 -0.932993 
-0.276117 -0.814036 -0.417243 
0.000000 0.996820 -0.079682 
-0.779262 -0.377007 -1.506369 
0.000000 -1.257864 -0.351293 
-1.319224 0.903989 -1.469554 
0.000000 -0.174874 -0.995481 
-0.033748 -0.806848 -0.579845 
0.000000 -1.260932 -0.928506 
-1.546253 -0.183040 -0.279185 
0.000000 -0.420311 -0.003068 
-0.782330 0.503538 -1.322291 
0.000000 -1.214913 -0.990058 
-1.549321 -0.917901 -0.396810 
0.000000 -0.073631 -0.984210 
-0.582913 -0.088853 -0.233165 
0.000000 -0.423379 -0.527199 
-1.362175 0.944605 -1.217981 
0.000000 -1.552389 -0.907886 
-0.181010 -0.975025 -0.076699 
0.000000 0.894599 -0.446869 
-0.236233 -0.240003 -0.426447 
0.000000 -1.221049 -0.263755 
-1.365243 0.636762 -0.771060 
0.000000 -0.134990 -0.722128 
-0.079767 0.989177 -0.239301 
0.000000 0.399624 -0.916679 
-1.368311 -0.362756 -1.224117 
0.000000 -0.138058 -0.302006 
-0.082835 0.902673 -0.430326 
0.000000 -1.264000 -0.780737 
-1.371379 -0.767139 -0.242369 
0.000000 -0.469398 -0.064383 
-1.512505 -0.732654 -1.267068 
0.000000 -0.141126 -0.975702 
-0.036816 0.980785 -0.195090 
0.000000 -0.472466 -0.514103 
-1.515573 -0.593232 -1.270136 
0.000000 0.960431 -0.278520 
-0.285320 -0.998118 -0.039884 
0.000000 -0.475534 -0.982539 
-1.273204 0.607949 -0.793975 
0.000000 -0.288388 -0.354163 
-0.184078 -0.091909 -0.429515 
0.000000 -0.042951 -0.996820 
-1.558524 -0.987301 -0.187146 
0.000000 -0.046019 -0.925049 
-0.291456 0.137620 -0.432583 
0.000000 -1.561592 -0.565732 
-0.190214 -0.422000 -0.085903 
0.000000 0.671559 -0.740951 
-1.564660 -0.898674 -0.438616 
0.000000 -0.438719 -0.979570 
-1.567728 -0.278520 -0.088971 
0.000000 -0.092039 -0.930767 
-0.478602 -0.937339 -0.095107 
0.000000 -0.481670 -0.761202 
-0.484738 -0.993564 -0.487806 
0.000000 -1.079923 -0.778817 
-0.785398 0.275572 -1.082990 
0.000000 -0.788466 -0.588281 
-1.178097 -0.189069 -1.276272 
0.000000 -1.472622 -0.416430 
-1.086058 -0.815814 -0.791534 
0.000000 -1.181165 -0.975025 
-0.981748 0.982539 -0.186055 
0.000000 -1.475690 -0.676093 
-1.089126 0.902673 -0.794602 
0.000000 -1.184233 -0.999529 
-0.984816 -0.624860 -1.282408 
0.000000 -1.478758 -0.492898 
-1.129010 0.575808 -0.817585 
0.000000 -1.285476 -0.989622 
-1.481825 -0.734739 -1.132078 
0.000000 -2.162913 -0.769103 
-1.325359 -0.424779 -1.521709 
0.000000 -1.135146 -0.125455 
-2.165981 0.939459 -1.328427 
0.000000 -1.524777 -0.720002 
-1.570796 -0.987784 -1.865321 
0.000000 -1.138214 -0.079682 
-1.331495 -0.368467 -2.169049 
0.000000 -1.573864 -0.476799 
-2.061670 -0.629638 -1.527845 
0.000000 -0.987884 -0.073564 
-1.092194 0.880471 -1.334563 
0.000000 -2.208932 -0.959571 
-1.576932 -0.900016 -1.530913 
0.000000 0.996571 -0.082740 
-1.288544 -0.225084 -2.212000 
0.000000 -1.767146 -0.607949 
-1.580000 -0.192080 -1.484893 
0.000000 -1.098330 -0.299080 
-1.291612 0.902673 -2.215068 
0.000000 -1.868389 -0.778817 
-1.619884 0.281465 -0.959571 
0.000000 -1.487961 -0.639124 
-1.668971 -0.094963 -1.101398 
0.000000 -1.294680 -0.119365 
-2.218136 0.934093 -1.622952 
0.000000 -1.773282 -0.568259 
-2.064738 0.396810 -0.917901 
0.000000 -1.141282 -0.983105 
-1.297748 -0.938404 -2.172117 
0.000000 -1.626020 -0.516732 
-1.776350 -0.460539 -1.672039 
0.000000 -0.834486 -0.158858 
-1.494097 0.500885 -1.337631 
0.000000 -1.144350 -0.717870 
-2.175185 0.476799 -1.629088 
0.000000 -1.816233 -0.516732 
-1.187301 -0.325310 -1.533981 
0.000000 -1.340699 -0.763188 
-1.147418 -0.736816 -1.675107 
0.000000 -1.583068 -0.774953 
-2.178253 0.575808 -1.819301 
0.000000 -1.537049 -0.678350 
-1.343767 -0.228072 -1.150486 
0.000000 -1.586136 -0.929641 
-2.181321 -0.955141 -1.822369 
0.000000 -1.963495 -0.958703 
-1.540117 0.981964 -1.227185 
0.000000 -1.104466 -0.260794 
-1.346835 0.907886 -2.221204 
0.000000 -1.825437 -0.490226 
-1.589204 -0.186055 -1.230253 
0.000000 -1.966563 -0.771060 
-1.543185 -0.771060 -0.990952 
0.000000 -1.107534 -0.886223 
-0.837554 0.012272 -1.300816 
0.000000 -2.224272 -0.342661 
-2.067806 -0.662416 -1.779418 
0.000000 -1.592272 -0.281465 
-1.871457 -0.901349 -1.969631 
0.000000 -1.497165 -0.963776 
-1.303884 0.943594 -2.070874 
0.000000 -1.110602 -0.570781 
-1.632156 -0.287347 -2.227340 
0.000000 -1.782486 -0.983105 
-1.972699 -0.738887 -1.233321 
0.000000 -1.678175 -0.944605 
-1.500233 0.769103 -1.306952 
0.000000 -1.635224 -0.213110 
-1.113670 -0.189069 -2.258020 
0.000000 -2.012583 -0.167938 
-3.043418 -0.788346 -2.230408 
0.000000 -1.785554 -0.405241 
-0.840621 -0.987784 -1.874525 
0.000000 -1.638291 -0.685083 
-2.015651 -0.956045 -3.046486 
0.000000 -1.153554 -0.884797 
-2.261088 0.874587 -2.110758 
0.000000 -2.184389 -0.643831 
-1.236389 0.076624 -1.310020 
0.000000 -1.718059 -0.747101 
-1.641359 -0.629638 -1.374447 
0.000000 -1.788622 -0.487550 
-1.503301 0.997723 -2.018719 
0.000000 -3.049554 -0.981379 
-0.843689 -0.977677 -1.349903 
0.000000 0.438616 -0.898674 
-1.721126 -0.966190 -1.156622 
0.000000 -1.595340 -0.732654 
-2.187457 -0.331106 -1.828505 
0.000000 -1.506369 -0.433094 
-1.190369 0.027608 -2.264156 
0.000000 -1.030835 -0.883363 
-0.797670 0.979570 -2.021787 
0.000000 -1.159690 -0.612810 
-3.052622 -0.940506 -2.190525 
0.000000 -1.352971 -0.839894 
-1.598408 -0.632019 -1.193437 
0.000000 -2.267224 -0.170962 
-0.883573 -0.667000 -1.831573 
0.000000 -1.546253 -0.980182 
-1.975767 -0.998301 -1.724194 
0.000000 -3.092505 -0.962953 
-1.033903 0.956940 -0.290285 
0.000000 -1.356039 -0.643831 
-2.193593 0.996571 -0.082740 
0.000000 -0.886641 -0.076624 
-1.727262 -0.669282 -1.834641 
0.000000 -1.978835 -0.930767 
-3.095573 -0.874587 -1.036971 
0.000000 -1.116738 -0.962121 
-1.359107 0.474100 -1.377515 
0.000000 -1.549321 -0.152797 
-2.233476 -0.333999 -1.196505 
0.000000 -1.917476 -0.266713 
-1.837709 0.173984 -2.113826 
0.000000 -1.119806 -0.430326 
-2.307107 0.906596 -1.981903 
0.000000 -3.098641 -0.433094 
-1.681243 0.949528 -1.313088 
0.000000 -1.552389 -0.333999 
-1.380583 0.763188 -2.236544 
0.000000 -0.800738 -0.961280 
-1.199573 0.981379 -1.604544 
0.000000 -1.684311 -0.624860 
-1.791690 -0.698376 -1.920544 
0.000000 -1.040039 -0.999958 
-1.122874 0.988722 -2.310175 
0.000000 -1.555457 -0.555570 
-1.383651 0.819348 -1.984971 
0.000000 -3.101709 -0.928506 
-0.803806 0.036807 -1.316156 
0.000000 -1.239457 -0.254866 
-2.239612 -0.231058 -2.116894 
0.000000 -1.794758 -0.036807 
-1.644427 0.900016 -0.889709 
0.000000 -1.923612 -0.867046 
-1.687379 -0.985798 -1.125942 
0.000000 -1.423534 -0.713585 
-1.509437 0.999322 -2.242680 
0.000000 -2.024855 -0.610383 
-3.055690 0.573297 -1.319224 
0.000000 -1.797826 -0.519356 
-2.119962 -0.374164 -1.647495 
0.000000 -0.994020 -0.345541 
-1.165825 -0.998475 -0.892777 
0.000000 -1.512505 -0.970031 
-1.690447 -0.767139 -1.877593 
0.000000 -1.426602 -0.972227 
-2.196661 0.669282 -2.027923 
0.000000 -3.058758 -0.302006 
-1.800894 0.792107 -1.322291 
0.000000 -0.997088 -0.219101 
-1.168893 -0.702755 -0.806874 
0.000000 -1.650563 -0.687315 
-1.730330 0.996820 -1.515573 
0.000000 -2.313243 -0.424780 
-2.199728 -0.851355 -0.932660 
0.000000 -2.073942 -0.970031 
-1.840777 -0.919114 -1.880661 
0.000000 -1.171961 -0.926210 
-1.518641 0.901349 -2.316311 
0.000000 -1.000155 -0.149764 
-1.362175 -0.237023 -1.653631 
0.000000 -2.202796 -0.487550 
-2.030991 -0.704934 -3.061826 
0.000000 -0.935728 -0.734739 
-1.843845 0.540172 -1.175029 
0.000000 -1.558524 -0.251898 
-1.365243 0.573297 -1.607612 
0.000000 -2.034059 -0.316593 
-2.205864 -0.379847 -3.064894 
0.000000 -1.846913 -0.648514 
-0.938796 0.272621 -1.561592 
0.000000 -1.003223 -0.284407 
-1.610680 -0.240003 -1.242525 
0.000000 -3.104777 -0.990903 
-0.941864 -0.782651 -1.849981 
0.000000 -1.883729 -0.052132 
-2.270292 0.997511 -2.454369 
0.000000 -1.245592 -0.110222 
-1.988039 -0.278520 -1.886796 
0.000000 -0.846757 -0.479494 
-2.077010 -0.920318 -2.273360 
0.000000 -3.107845 -0.204109 
-2.457437 0.854558 -2.847068 
0.000000 -1.368311 -0.607949 
-1.613748 0.704934 -1.248660 
0.000000 -1.926680 -0.605511 
-1.803962 0.180023 -0.849825 
0.000000 -3.110913 -0.299080 
-2.276428 0.006136 -0.895845 
0.000000 -2.080078 -0.521975 
-1.371379 0.435857 -0.900016 
0.000000 -1.202641 -0.012272 
-1.616816 0.767139 -1.429670 
0.000000 -1.929748 -0.164913 
-2.850136 0.362756 -2.245748 
0.000000 -0.852893 -0.152797 
-1.043107 0.928506 -1.807029 
0.000000 -2.279495 -0.650847 
-3.113981 0.073564 -1.564660 
0.000000 -0.898913 -0.248928 
-2.460505 -0.281465 -1.205709 
0.000000 -1.932816 -0.122411 
-1.656699 -0.994241 -2.853204 
0.000000 -2.248816 -0.158858 
-0.855961 -0.817585 -2.083146 
0.000000 -2.319379 -0.039873 
-1.736466 -0.964590 -1.991107 
0.000000 -3.067962 -0.435857 
-1.810097 0.852961 -1.208777 
0.000000 -1.567728 -0.653173 
-1.935884 -0.769103 -0.901981 
0.000000 -1.046175 -0.612810 
-2.463573 -0.921514 -1.659767 
0.000000 -1.432738 -0.999431 
-2.552544 -0.976370 -2.856272 
0.000000 -0.809942 -0.460539 
-1.994175 -0.784556 -2.748894 
0.000000 -2.251884 -0.024541 
-2.322447 -0.854558 -3.043418 
0.000000 -3.071030 -0.958703 
-2.123029 0.495565 -2.751962 
0.000000 -1.739534 -0.319502 
-2.356194 0.003068 -1.813165 
0.000000 -1.211845 -0.149764 
-1.049243 0.570781 -3.046486 
0.000000 -2.503457 -0.161886 
-1.889864 0.537587 -0.905049 
0.000000 -0.392699 -0.607949 
-2.555612 0.871595 -0.813010 
0.000000 -2.755030 -0.296151 
-2.325515 0.433094 -0.901349 
0.000000 -1.386719 -0.009204 
-2.359262 0.676093 -2.896156 
0.000000 -1.997243 -0.680601 
-3.049554 0.131540 -2.254952 
0.000000 -3.074098 -0.245955 
-1.251728 0.852961 -2.650719 
0.000000 -2.758098 -0.104122 
-0.003068 -0.287347 -1.052311 
0.000000 -2.558680 -0.997511 
-2.126097 0.919114 -1.853049 
0.000000 -2.362330 -0.999529 
-0.944932 -0.977028 -3.052622 
0.000000 -1.693515 -0.945607 
-2.653787 0.953306 -2.506525 
0.000000 -0.006136 -0.610383 
-0.816078 -0.999981 -2.552544 
0.000000 -1.254796 -0.322408 
-0.000000 0.900016 -2.797981 
0.000000 -1.006291 -0.745058 
-0.392699 0.177004 -1.079923 
0.000000 -3.092505 -0.385516 
-2.365398 -0.956045 -2.509593 
0.000000 -0.294524 -0.161886 
